"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.1","E","","","1"
"2015-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.1","E","","","1"
"2016-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.1","E","","","1"
"2016-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.1","E","","","1"
"2016-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.1","E","","","1"
"2016-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.1","E","","","1"
"2016-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.5","E","","","1"
"2016-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.6","E","","","1"
"2016-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.7","E","","","1"
"2016-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","98.7","E","","","1"
"2016-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","99.0","E","","","1"
"2016-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","99.5","E","","","1"
"2016-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","100.0","E","","","1"
"2016-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","100.0","E","","","1"
"2017-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","100.4","E","","","1"
"2017-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","100.9","E","","","1"
"2017-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","101.3","E","","","1"
"2017-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","102.3","E","","","1"
"2017-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.1","E","","","1"
"2017-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.1","E","","","1"
"2017-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.3","E","","","1"
"2017-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.3","E","","","1"
"2017-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.6","E","","","1"
"2017-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.6","E","","","1"
"2017-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.6","E","","","1"
"2017-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.7","E","","","1"
"2018-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.7","E","","","1"
"2018-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.8","E","","","1"
"2018-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.7","E","","","1"
"2018-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.7","E","","","1"
"2018-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.8","E","","","1"
"2018-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.9","E","","","1"
"2018-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.9","E","","","1"
"2018-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","103.9","E","","","1"
"2018-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.0","E","","","1"
"2018-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.0","E","","","1"
"2018-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.1","E","","","1"
"2018-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.1","E","","","1"
"2019-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.1","E","","","1"
"2019-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.1","E","","","1"
"2019-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.1","E","","","1"
"2019-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.1","E","","","1"
"2019-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.2","E","","","1"
"2019-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.2","E","","","1"
"2019-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.1","E","","","1"
"2019-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.2","E","","","1"
"2019-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.2","E","","","1"
"2019-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.2","E","","","1"
"2019-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.3","E","","","1"
"2019-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.4","E","","","1"
"2020-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","104.8","E","","","1"
"2020-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","105.0","E","","","1"
"2020-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","105.1","E","","","1"
"2020-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","105.1","E","","","1"
"2020-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","105.1","E","","","1"
"2020-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","105.2","E","","","1"
"2020-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","105.9","E","","","1"
"2020-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","106.3","E","","","1"
"2020-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","106.8","E","","","1"
"2020-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","107.4","E","","","1"
"2020-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","107.8","E","","","1"
"2020-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","108.0","E","","","1"
"2021-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","108.4","E","","","1"
"2021-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","110.1","E","","","1"
"2021-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","110.7","E","","","1"
"2021-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","112.9","E","","","1"
"2021-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","113.4","E","","","1"
"2021-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","112.9","E","","","1"
"2021-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","113.0","E","","","1"
"2021-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","113.5","E","","","1"
"2021-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","113.8","E","","","1"
"2021-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","114.4","E","","","1"
"2021-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","115.1","E","","","1"
"2021-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","115.2","E","","","1"
"2022-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","115.5","E","","","1"


